Sector|Afganistán|Albania|Alemania|Andorra|Angola|Anguila|Antigua y Barbuda|Arabia Saudita|Argelia|Argentina|Armenia|Aruba|Australia|Austria|Azerbaiyán|Bahamas|Bahréin|Bangladesh|Barbados|Belice|Benín|Bermudas|Bielorrusia|Bolivia|Bosnia|Botsuana|Brasil|Brunéi|Bulgaria|Burkina Faso|Burundi|Bután|Bélgica|Cabo Verde|Camboya|Camerún|Canadá|Chad|Chile|China|Chipre|Comoras|Congo|Corea del Sur|Costa Rica|Costa de Marfil|Croacia|Cuba|Dinamarca|Dominica|Ecuador|Egipto|El Salvador|Emiratos Árabes Unidos|Eritrea|Eslovaquia|Eslovenia|España|Estados Unidos|Estonia|Etiopía|Filipinas|Finlandia|Fiyi|Francia|Gabón|Gambia|Georgia|Ghana|Gibraltar|Granada|Grecia|Groenlandia|Guam|Guatemala|Guinea|Guinea-Bisáu|Guyana|Haití|Honduras|Hungría|India|Indonesia|Iraq|Irlanda|Irán|Islandia|Islas Caimán|Islas Turcas y Caicos|Israel|Italia|Jamaica|Japón|Jordania|Kazajistán|Kenia|Kirguistán|Kuwait|Laos|Lesoto|Letonia|Liberia|Libia|Lituania|Luxemburgo|Líbano|Macao|Madagascar|Malasia|Maldivas|Malta|Malí|Marruecos|Mauricio|Mauritania|Micronesia|Moldavia|Mongolia|Montenegro|Montserrat|Mozambique|Myanmar|México|Nicaragua|Noruega|Nueva Zelanda|Níger|Omán|Pakistán|Palaos|Palestina|Paraguay|Países Bajos|Perú|Polonia|Portugal|Qatar|Reino Unido|República Centroafricana|República Checa|República Democratica del Congo|República Dominicana|Ruanda|Rumania|Rusia|San Cristóbal Y Nieves|San Marino|Senegal|Serbia|Seychelles|Sierra Leona|Singapur|Siria|Somalia|Sri Lanka|Sudáfrica|Sudán|Suecia|Suiza|Surinam|Tailandia|Taiwán|Tanzania|Tayikistán|Togo|Tokelau|Tonga|Trinidad y Tobago|Turkmenistán|Turquía|Tuvalu|Túnez|Ucrania|Uganda|Uruguay|Uzbekistán|Vanuatu|Venezuela|Vietnam|Yemen|Yibuti|Zambia|Zimbabue
Objetos de arte, antigüedades y menajes|0.016541403|0.036567345|0.082055852|0.55062097|0.077247888|0.32792944|0.12905332|0.061978545|0.035144582|0.10556862|0.024731513|0.026441079|0.17608173|0.17523238|0.028521474|0.59842062|0.085937627|0.052900687|0.035699889|0.13829903|0.10823651|0.90392321|0.049048595|0.072898448|0.033476621|0.094527073|0.13569659|0.03729713|0.05663611|0.10645008|0.20508188|0.12879479|0.14651048|0.01379515|0.086478546|0.049715053|0.077697568|0.058292858|0.085045606|0.20748189|0.12190177|0.10117456|0.057034031|0.28433526|0.056720093|0.05771476|0.0|0.054322816|0.070076995|0.045804821|0.11662799|0.041214079|0.049037643|0.57159829|0.086449385|0.033946451|0.047712028|0.046615496|0.36739662|0.049630065|0.1570805|0.072719261|0.043068618|0.055014268|0.13846029|0.059316903|0.021465382|0.30717695|0.06380707|0.92695141|0.074470386|0.043586139|0.049998254|0.18982524|0.25264505|0.099794194|0.066397615|0.10885102|0.016658677|0.10137853|0.04767755|0.21024415|0.073742002|0.041392729|0.044492189|0.019696921|0.054484777|0.26374504|0.21553625|0.16822845|0.058667094|0.0261536|0.12197853|0.058347076|0.029011097|0.056236617|0.022255715|0.085739076|0.055851057|0.015034095|0.032755904|0.029652573|0.0|0.042554509|0.22213551|0.19226146|0.2506603|0.17305161|0.15254635|0.02577503|0.36304015|0.052600499|0.046003729|0.056522205|0.050036438|0.089969121|0.027876128|0.061870515|0.037358228|0.16890076|0.11525817|0.018143306|0.085231334|0.12756787|0.17335254|0.12748404|0.11334859|0.05835636|0.10846665|0.097655602|0.18703952|0.058133349|0.047681015|0.076743111|0.059493639|0.049795926|0.28405553|0.22844046|0.061781641|0.069118209|0.066977754|0.055749543|0.13920167|0.0|0.060603432|0.097503677|0.0|0.093353078|0.038351625|0.035643041|0.0|0.48691058|0.073944837|0.014356111|0.12060714|0.098115616|0.069924131|0.059298139|0.4808318|0.076167367|0.096288174|0.14932317|0.11173329|0.086631373|0.054435596|0.45356494|0.0|0.031127881|0.021341931|0.060598627|0.0|0.0345257|0.051705457|0.12255623|0.050090928|0.054153547|0.0|0.036862873|0.056534745|0.048301142|0.015765063|0.057366844|0.1020949
Otros agrícola|0.71477693|0.54176009|0.46972859|0.18284196|0.93649215|0.20516928|0.22980246|0.73613113|1.0|0.64519262|0.71912241|0.16263025|0.14382413|0.41960081|0.70419228|0.16010518|0.4099786|1.0|0.62676758|0.30382973|0.94901395|0.14074044|0.63875192|0.27566928|0.39235914|0.712008|0.4698962|0.610744|0.22243553|0.49282852|0.61671782|0.6785959|0.66166818|0.95169103|0.28967273|0.8198421|0.228598|0.19854848|0.61002165|0.87284023|0.66718149|0.85332787|0.83380973|0.71874475|0.7661885|0.93632007|0.0|0.63813114|0.13553034|0.20566286|0.67761385|1.0|0.75901079|0.60080338|0.91968918|0.13639843|0.27907836|0.67798489|0.1139878|0.12558772|0.97682333|0.77474904|0.23879278|0.85652745|0.19937941|0.71205974|0.89899111|0.48588079|0.77159512|0.0|0.48228729|0.43577072|0.12092188|0.14780158|0.58110082|0.88062227|0.84238899|0.35653102|0.98806018|0.74241382|0.32482195|0.31204492|0.70365113|0.7154597|0.35737836|1.0|0.34064454|0.23035266|0.76894015|0.56873918|0.43380755|0.96474934|0.73421675|0.94934589|0.2851634|0.64632779|0.40136939|0.6276657|0.37784624|0.73122883|0.33676958|0.58795881|0.0|0.20709056|0.36872882|0.97524369|0.26568282|0.67789376|0.69952315|0.46584457|0.2338174|0.66598666|0.86591756|0.66920447|0.87776613|0.58485663|0.29046005|0.55448383|0.28946304|0.45859283|1.0|0.40583536|0.65388858|0.74496138|0.37133884|0.30394095|1.0|0.805444|0.89140594|0.27691674|0.54570985|0.21726203|0.62887216|0.81042325|0.29255432|0.72624373|0.43945217|0.3728694|0.38503349|0.26908529|0.64040494|0.82921654|0.8017174|0.32309794|0.28652817|0.25384206|0.0|0.94525349|0.18158567|0.39370349|0.81694788|0.1517069|0.73519945|0.59187496|0.51680505|0.50357509|0.62776023|0.19501436|0.38574994|0.33644766|0.52268893|0.67607135|0.4297646|0.79804778|0.48903406|0.4320311|0.080313377|0.64889336|0.62136161|0.7603597|0.55775726|1.0|0.24536413|0.75200999|0.3780728|0.62281585|0.34070504|0.86950141|0.77946651|1.0|0.71126515|0.41656739|0.56698018
Otros pecuario|0.13544193|0.080048829|0.14623827|0.16620219|0.20303985|0.55764562|0.19261616|0.3665725|0.070586801|0.20788364|0.067538276|0.11247975|0.10702115|0.081698388|0.14622892|0.29801148|0.4685778|0.16219911|0.31072074|0.090638965|0.28858116|0.38902944|0.070333987|0.19797781|0.069472991|0.11306362|0.31730878|0.21012217|0.20791197|0.061703019|0.17736468|0.039160747|0.225005|0.066592053|0.10916341|0.077595398|0.15625708|0.12480475|0.043278523|0.43721604|0.074396633|0.45448211|0.43598413|0.19166499|0.12839806|0.18499711|0.0|0.17628901|0.23364544|0.17992613|0.34151691|0.34201509|0.074678846|0.32008159|0.14905548|0.051063649|0.068651155|0.13843869|0.17635536|0.074071422|0.183108|0.086706437|0.12243162|0.60662532|0.35520434|0.168504|0.14042106|0.058393527|0.28370595|0.63543928|0.087130547|0.12889974|0.29528338|0.25382677|0.0938574|0.082014866|0.10619028|0.063318849|0.13680828|0.13785242|0.06562499|0.12306838|0.12737924|0.078462705|0.46181127|0.2867797|0.20084512|0.15827113|0.43002924|0.21068932|0.20575587|0.38754135|0.31503457|0.60889935|0.065506451|0.084084377|0.11598122|0.60946441|0.23754114|0.19577539|0.074633956|0.21415427|0.0|0.07533627|0.092713676|0.25785229|0.299519|0.061501067|0.2440905|0.28331217|0.076422453|0.071688265|0.23395213|0.37126783|0.02969953|0.12460531|0.062773377|0.036162034|0.091354229|0.24590707|0.097627789|0.23107931|0.17756248|0.14028943|0.13508834|0.18015164|0.064265996|0.75882447|0.14366397|0.16717948|0.96633935|0.25645357|0.16259666|0.13014676|0.10014933|0.25509283|0.76892912|0.10992526|0.34794065|0.10148374|0.1300777|0.077889152|0.098515123|0.076846413|0.089873329|0.31860209|0.0|0.0801|0.052355208|0.3361817|0.15268287|0.19072622|0.05993709|0.11866351|0.19828673|0.33651477|0.0|0.092111103|0.30708411|0.094461113|0.17564702|0.21363723|0.077860318|0.059027083|0.1428521|0.91925156|0.79973799|0.21217018|0.13020553|0.13303784|0.60875082|0.078838691|0.068093769|0.083494022|0.070155486|0.18947819|0.10372528|0.18750164|0.11217129|0.23776774|0.15463857|0.14081416|0.17795312
Otros servicios|0.058525514|0.023267619|0.37856692|0.10904635|0.25340441|0.2979477|0.051026385|0.16549924|0.08334332|0.37175158|0.12689382|0.094635732|0.47135547|0.26334417|0.10257174|0.049338691|0.14276484|0.12266214|0.09064123|0.27088845|0.16743398|0.12050183|0.28511941|0.39077657|0.10054518|0.15540448|0.39377755|0.26608485|0.19362643|0.13457824|0.29915637|0.0780202|0.11835046|0.24403842|0.12418388|0.15751377|0.30886564|0.094018713|0.32073838|0.32337862|0.21635064|0.077478863|0.087837555|0.3206737|0.23917398|0.075911075|0.0|0.23996422|0.20606074|0.069743752|0.32402796|0.14895231|0.24767593|0.20772684|0.17118195|0.22599015|0.18385047|0.23333579|0.32726955|0.21015061|0.26005858|0.15879139|0.42832953|0.27244246|0.25220466|0.121351|0.038467027|0.18915589|0.14183237|0.17038918|0.17424135|0.14558102|0.26869068|0.048599832|0.28691584|0.066122793|0.04575957|0.095036507|0.089454003|0.27354831|0.11831695|0.28366199|0.38693172|0.13461171|0.20602167|0.098346829|0.3583633|0.21146749|0.078076646|0.28022408|0.11491229|0.12175463|0.38494733|0.04623967|0.20669037|0.23543969|0.13887742|0.14586376|0.070021957|0.050339136|0.16748184|0.065293729|0.0|0.18993196|0.23994619|0.12446807|0.23875242|0.18970239|0.26941288|0.13175741|0.19341508|0.017145995|0.12336063|0.22326326|0.013219023|0.10538045|0.1310108|0.19685994|0.15133172|0.63877451|0.1916361|0.28973785|0.26007342|0.31083021|0.317846|0.32477689|0.080611244|0.12352201|0.1606113|0.065238521|0.30685544|0.27084553|0.2098715|0.28614992|0.18148868|0.19429019|0.055368826|0.27970177|0.076921515|0.25134462|0.18028474|0.15892865|0.23548612|0.11529627|0.27420789|0.077146128|0.0|0.046909351|0.16505554|0.086116567|0.096290588|0.26930085|0.086938694|0.04315687|0.36642584|0.22872087|0.16011247|0.27681828|0.35060751|0.13012707|0.34560543|0.28788644|0.28590488|0.07138402|0.13074857|0.79036194|0.11325838|0.13878742|0.16883898|0.23755074|0.1480168|0.25839472|0.25954175|0.23536795|0.17477086|0.11433753|0.20551145|0.079704963|0.23703581|0.10058443|0.12803774|0.27923244|0.21009669
Papel y cartón|0.29168448|0.47041073|0.45462951|0.39906102|0.54899871|0.12783997|0.077118717|0.44186825|0.64766592|0.614856|0.41428235|0.200708|0.29276243|0.43777806|0.38393721|0.26127556|0.2511951|0.56055307|0.34819382|0.40827063|0.39533371|0.073417604|0.55633432|0.5780232|0.47727004|0.34610537|0.37639019|0.19475824|0.51432729|0.4681077|0.42082775|0.34467906|0.46881038|0.29834318|0.72873735|0.38349247|0.27140284|0.26068008|0.33527192|0.76297075|0.33296394|0.16249657|0.37336171|0.47991544|0.71681386|0.5147413|0.0|0.48358372|0.44178224|0.46171582|0.5101884|0.60019821|0.65573049|0.50009453|0.31200036|0.35580349|0.73401594|0.48831853|0.20628509|0.36391634|0.47032464|0.62495863|0.14658204|0.5023849|0.44396722|0.27029902|0.2768828|0.42788899|0.36080036|0.099729851|0.40102524|0.59793895|0.13369015|0.40508634|0.7251544|0.26439559|0.31655148|0.32019681|0.43195271|0.50058377|0.58022469|0.67028344|0.66263413|0.30152085|0.32457989|0.57799292|0.17222714|0.11087126|0.13627699|0.4011274|0.56347227|0.43832254|0.10457209|0.51912141|0.38842636|0.67392159|0.31841576|0.2429217|0.6937899|0.29885092|0.40047491|0.19827554|0.0|0.49989107|0.46266592|0.51687062|0.061675437|0.58553326|0.72974092|0.14609554|0.64859682|0.29561031|0.56127679|0.42811152|0.41258341|0.17166042|0.35034791|0.30041158|0.18493417|0.11777557|0.38195872|0.51311839|0.60148948|0.59044075|0.24466875|0.35829157|0.23025542|0.3364985|0.66927719|0.24821028|0.43885621|0.5449633|0.37243539|0.55826044|0.69324756|0.32692376|0.12949103|0.38704035|0.21073367|0.57632512|0.34984183|0.66806662|0.48554423|0.44158441|0.34334424|0.29458258|0.0|0.53785813|0.72293496|0.40842488|0.25433338|0.2458069|0.44932568|0.1841833|0.75394416|0.56533003|0.35870326|0.16331272|0.28471616|0.27866778|0.67144907|0.61980093|0.54366356|0.35952288|0.45299006|0.51988214|0.25708538|0.47366121|0.28122687|0.71478522|0.27362016|0.68018019|0.57553875|0.49449262|0.39440978|0.47510186|0.29851601|0.36215335|0.71743929|0.38533485|0.37971264|0.64108932|0.58403015
Plástico y caucho|0.54447401|0.67489821|0.78337288|0.26580662|0.83256423|0.26130697|0.37281641|0.46913332|0.83153218|0.87058735|0.64723748|0.21341228|0.62137294|0.80474806|0.61151999|0.080955759|0.75882363|0.82470751|0.51488644|0.35747081|0.519364|0.15448828|0.70981717|0.92331755|0.87982452|0.57048303|0.83591223|0.45908332|0.98376119|0.62963164|0.53183788|0.49169961|0.6253835|0.41736957|0.9168855|0.56175315|0.70849025|0.5775516|0.79450572|0.92184508|0.53804004|0.24736059|0.45738891|0.73222232|0.92437744|0.7288335|0.0|0.36869824|0.80141616|0.59525406|0.88550842|0.94597232|0.87546939|0.65521348|0.39934593|0.76989114|0.87461156|0.79914486|0.53071654|0.82629359|0.82479763|0.88003212|0.69632041|0.78331459|0.7187885|0.39894092|0.30694062|0.73491418|0.68841624|0.38186854|0.42991611|0.80126703|0.32387191|0.54592973|0.87462699|0.57170427|0.8222543|0.52286553|0.64513135|0.70451468|0.88552678|0.85610688|0.84870142|0.53108311|0.71426815|0.65210783|0.54729342|0.18428659|0.11764856|0.75696671|0.83419216|0.57399726|0.63349617|0.92201245|0.7438159|0.85473579|0.6584447|0.46199286|0.47672033|0.26030189|0.70225036|0.39015085|0.0|0.80472428|0.92377925|0.72579253|0.15363336|0.70577204|0.93811309|0.3425566|0.55294573|0.54618734|0.82972586|0.72577751|0.56891507|0.53800339|0.71974289|0.49368224|0.48679167|0.18550721|0.62621969|0.8273046|0.86199331|0.57603317|0.59621727|0.7096256|0.35982054|0.61609435|0.83734941|0.41573131|0.342305|0.77157712|0.49631867|0.88728285|0.89343548|0.86057854|0.48362797|0.70906121|0.48777726|0.9285714|0.79049402|0.94355494|0.64091355|0.88574123|0.83616364|0.43739498|0.0|0.72862697|0.9166162|0.38154|0.65754557|0.67846179|0.75164354|0.41285515|0.94056237|0.82873905|0.69498396|0.63514471|0.77785921|0.45213872|0.74844283|0.78345346|0.85510367|0.61267835|0.84305245|0.22379643|0.42221826|0.74275911|0.34295702|0.88576639|0.39030445|0.95986563|0.90106618|0.85710394|0.8431167|0.74722946|0.26648387|0.6855514|0.96926117|0.63281095|0.73092604|0.93706071|0.73664367
Porcino|0.075118572|0.32777965|0.29711023|0.29995412|0.56213927|0.34798145|0.3859593|0.0|0.01756062|0.29193383|0.28474176|0.5131439|0.26824248|0.23806757|0.068783447|0.42652965|0.048467919|0.032069758|0.38223734|0.041964378|0.14299044|0.34913784|0.36194772|0.12667343|0.36117879|0.038456574|0.059795387|0.16155589|1.0|0.077519238|0.079191364|0.42726415|0.0|0.50424784|0.3987574|0.11780243|0.10413128|0.082065374|0.36375982|0.72555625|0.28629881|0.11665583|0.79350013|0.52138793|0.27176878|0.3984969|0.0|0.50405556|0.11134788|0.66029453|0.10280792|0.017890686|0.23046108|0.08461719|0.014197061|0.52463919|0.56404293|0.26360402|0.068401933|0.32644218|0.10870609|0.59723151|0.080149725|0.036300294|0.097799473|0.61856413|0.076333903|0.39941972|0.15631291|0.46324357|0.29365158|0.61435568|0.50388551|0.086887047|0.22725379|0.12641846|0.14138171|0.15381497|0.38632596|0.5652045|0.59429121|0.066396885|0.05031392|0.019788396|0.19137955|0.0|0.040371742|0.33507425|0.5927881|0.022699095|0.4683978|0.17532817|0.68055165|0.019482071|0.077955171|0.098727062|0.23443833|0.0|0.62319613|0.21907938|0.45637372|0.47138372|0.0|0.58424091|0.17075361|0.035865776|0.5614689|0.075812533|0.091791555|0.18118715|0.21230623|0.1266897|0.015732674|0.09119492|0.1226747|0.68801463|0.36391139|0.28519356|0.77118242|0.54901093|0.28810304|0.20948669|0.63582844|0.40073806|0.067376532|0.40608251|0.041926496|0.021909237|0.013327476|0.56740576|0.23242512|0.01689239|0.11596435|0.10107422|0.63793373|0.34243119|0.031091571|0.1499784|0.13553885|0.67647481|0.4508782|0.35791647|0.045974843|0.73613524|0.041442599|0.34251773|0.0|0.062712893|0.38836479|0.24105862|0.13048428|0.32756448|0.019902952|0.031190528|0.093396664|0.16401239|0.057725187|0.14370343|0.062466785|0.10908842|0.057556279|0.13231219|0.06086646|0.014303529|0.079513103|0.86368549|0.16228005|0.32822424|0.071351245|0.15045224|0.12691835|0.01910373|0.34034225|0.068744376|0.5327307|0.016331987|0.15205157|0.16958338|0.40921187|0.033499375|0.075900912|0.24635574|0.15427634
Químico|0.57533991|0.57893878|0.80443215|0.4546988|0.50567317|0.31100893|0.4088158|0.51183987|0.55664861|0.93281841|0.46607643|0.48852462|0.32889694|0.74660337|0.5440644|0.63296455|1.0|0.77675003|0.56477582|0.49704915|0.45535532|0.36723149|0.21015164|0.73853743|0.24814442|0.43581027|0.93280029|0.57342517|0.63728094|0.7412197|0.46879959|0.41260567|0.96529537|0.44830275|0.60926437|0.43533373|0.64024168|0.73003316|0.66963899|0.7769953|0.57387543|0.17536336|0.85874355|0.89271379|0.6710965|0.60821712|0.0|0.39841747|0.42615026|0.76806504|0.79049456|0.82780337|0.66931319|0.72972453|0.63749683|0.45176044|0.9543364|0.90174913|0.64662212|0.55712318|0.51197183|0.81006444|0.67901659|0.31396732|0.7624048|0.44605774|0.40977997|0.58184135|0.61731482|0.39957094|0.3679648|0.89560854|0.5163849|0.23902045|0.80312753|0.49645287|0.48140872|0.50080591|0.48509604|0.60348129|0.75300425|0.92582393|0.83285689|0.47614747|1.0|0.81604075|0.86405456|0.38237903|0.37398279|0.67974818|0.79448247|0.27605242|0.69304013|0.66025531|0.4061116|0.69256628|0.55115491|0.20971403|0.54753602|0.35821894|0.52021587|0.55260473|0.0|0.75512576|0.640329|0.47231367|0.13805965|0.53064269|0.85775411|0.413616|0.53100854|0.50310534|0.75341129|0.55528826|0.53035396|0.27856356|0.50672317|0.48044291|0.55209756|0.20180097|0.87825483|0.63779992|0.76970673|0.60345316|0.66938436|0.58042181|0.55360281|0.65339565|0.93429863|0.19694573|0.27611506|0.75471842|0.72753608|0.7241056|0.74573779|0.84568048|0.49739772|0.52841985|0.40268281|0.72627735|0.70372236|0.58433896|0.47137713|0.66527081|0.74743187|0.3818264|0.0|0.47851339|0.63102496|0.4645884|0.48418313|0.6321879|0.54575622|0.39904153|0.82690442|0.91657722|0.4919802|0.70552421|0.44440711|0.73850465|0.81271601|0.88541639|0.73106694|0.52455974|0.61693817|0.17475727|0.31886575|0.1647422|0.59805053|0.79204106|0.31512994|0.7356903|0.68289804|0.70503223|0.72397101|0.6083461|0.35773015|0.3084878|0.80229962|0.44657212|0.5397073|0.65532827|0.80187559
Textiles y Confecciones|0.70239407|0.96181321|0.91553617|0.70187926|0.65226489|0.62976527|0.45630455|0.65497351|0.79995215|0.50729918|0.86290538|0.57793665|0.76246703|0.88429415|0.7177738|0.34805599|0.529383|0.94143486|0.40158349|0.6169132|0.65617669|0.54527479|0.77288163|0.54330426|0.85333884|0.53750145|0.65266764|0.6743241|0.54642767|0.64273214|0.55180985|0.86532116|0.48871499|0.61120713|1.0|0.85529697|0.7581166|1.0|0.73541856|0.40126729|0.75823307|0.58647823|0.40623993|0.84919477|0.63671178|0.69694114|0.0|0.35277855|0.87525904|0.53420699|0.6652717|0.69217908|0.70915616|0.68037844|0.65591747|0.63518614|0.67480171|0.88222706|0.80295306|0.6573118|0.54993248|0.54120231|0.61171746|0.5745886|0.87768626|0.42089662|0.58447462|0.79971576|0.84256363|0.69186658|0.6610167|0.84207857|0.69209719|0.75538099|0.76760066|0.80802763|0.55488694|0.43237984|1.0|0.68290395|0.68737423|0.65255886|0.73143768|0.65475309|0.7493279|0.56252635|0.70257223|0.59576273|0.49820161|0.72951174|0.78005803|0.45312324|0.78292644|0.97287649|0.70341575|0.77209973|1.0|0.95081437|0.59992719|0.70992374|0.63495648|0.57478112|0.0|0.70456016|0.6258778|0.58242333|0.70645159|1.0|0.36428291|0.64558625|0.61987579|0.79266244|0.90552706|0.63579738|0.46311828|0.62790346|0.84759831|0.36273599|0.78828555|0.34446102|0.61213052|0.79411554|0.54828876|1.0|0.75953889|0.78082967|0.66826594|0.54487634|0.54621822|0.23599657|0.2602779|0.50287354|0.78927171|0.70211738|0.81441039|0.70187575|0.73048252|0.78791142|0.66071105|0.76339221|0.69102597|0.65362978|0.7653923|0.77604574|0.81547725|0.19166845|0.0|0.62909436|0.78046489|0.7751826|0.68489254|0.43165618|0.60070163|0.80256909|0.90268791|0.76380503|0.8345356|0.78150582|0.91943043|0.41585907|0.50080258|0.45902574|0.63657838|0.46613902|0.86673784|0.10652046|0.57357264|0.36204517|0.4837378|0.45540333|0.63133758|0.85233688|0.7954644|0.64173353|0.59044099|0.3903231|0.72100556|0.84129643|0.73234403|0.85901153|0.86653364|0.69268608|0.54809189
Vehículos y otros medios de transporte|0.76023138|0.76179737|0.67785227|1.0|0.80545968|0.44448602|0.66573447|1.0|0.60717773|0.53721982|0.7722137|0.44735509|0.8809222|0.46752775|0.91210294|1.0|0.73277295|0.50022829|0.59532028|0.52999651|1.0|0.31973159|0.2548089|0.7684716|0.6756351|0.93309844|0.70023465|0.97316873|0.69370615|0.90367973|0.6524781|0.84491348|0.77392828|0.76376176|0.7621457|1.0|0.83157492|0.89153111|0.92584813|0.48604101|0.9655118|0.97833037|0.53968614|0.49895447|0.54289782|0.78474927|0.0|0.074079409|0.93786645|0.85865331|0.8197974|0.93254|0.61643338|0.769894|0.62476182|0.19369987|0.53237468|0.33141494|0.69658935|0.79711437|0.77210635|0.70423007|0.76006538|1.0|0.57670343|1.0|1.0|0.23871782|0.71756613|0.97596318|0.5965355|0.54224557|1.0|0.92889434|0.78948188|0.90183115|0.94497406|1.0|0.7292403|0.81735396|0.35429966|0.49286965|0.425255|0.80133402|0.97050643|0.41130865|0.85213935|0.86060476|0.44863397|0.88835323|0.65127623|0.8335073|0.28116012|0.90645373|0.85287535|0.81167167|0.70054495|1.0|0.87776101|0.56060618|0.87868261|1.0|0.0|0.8605448|1.0|0.8559671|0.44935444|0.55372947|0.478082|0.67914796|1.0|0.93992901|0.78371155|0.7099818|0.73775411|0.70566899|0.78660679|1.0|0.73919255|0.22865775|0.8963632|0.57893378|0.15846771|0.46132797|0.96369159|1.0|0.96991092|0.98441148|0.75948125|0.88701558|0.46776602|0.66481918|0.51556754|0.77640915|0.6698103|0.60881329|0.88227916|0.61350226|0.74498439|0.32991415|0.94180274|0.85773921|0.51790142|0.54575342|0.76520783|0.96272027|0.0|0.70290625|0.61293066|0.91498172|0.88129997|0.83329684|0.2021829|0.57254344|0.3843112|0.35515308|0.57113767|0.64831996|0.71477813|0.81121415|0.22567722|0.7373631|0.83856547|0.88424182|1.0|0.0|0.84644735|0.6848948|0.95797223|0.41552651|1.0|0.62154359|1.0|0.886213|0.80945361|0.69542712|0.58188909|0.47061062|0.48933172|0.76932144|0.85452127|0.92503864|0.8779496
